Vivado Simulator 2018.3
Time resolution is 1 ps
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/single_divider_newton_instance/a_e_reg[0]/TChk158_36465 at time 2026005 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[4]/TChk158_36465 at time 52738298 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[5]/TChk158_36465 at time 52738298 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[6]/TChk158_36465 at time 52738298 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[7]/TChk158_36465 at time 52738298 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[8]/TChk158_36465 at time 52738298 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[9]/TChk158_36465 at time 52738298 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/multiplier_0/a_e_reg[4]/TChk158_36465 at time 53109112 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/z_reg[0]/TChk158_36465 at time 53154972 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/z_reg[11]/TChk158_36465 at time 53154972 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/z_reg[13]/TChk158_36465 at time 53154972 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/z_reg[14]/TChk158_36465 at time 53154972 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/z_reg[15]/TChk158_36465 at time 53154972 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/z_reg[22]/TChk158_36465 at time 53154972 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/z_reg[24]/TChk158_36465 at time 53154972 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/z_reg[2]/TChk158_36465 at time 53154972 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/z_reg[30]/TChk158_36465 at time 53154972 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/z_reg[31]/TChk158_36465 at time 53154972 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/z_reg[35]/TChk158_36465 at time 53154972 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/z_reg[36]/TChk158_36465 at time 53154972 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/z_reg[37]/TChk158_36465 at time 53154972 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/z_reg[38]/TChk158_36465 at time 53154972 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/z_reg[40]/TChk158_36465 at time 53154972 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/z_reg[47]/TChk158_36465 at time 53154972 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/z_reg[49]/TChk158_36465 at time 53154972 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/z_reg[4]/TChk158_36465 at time 53154972 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/z_reg[5]/TChk158_36465 at time 53154972 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/z_reg[6]/TChk158_36465 at time 53154972 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/z_reg[7]/TChk158_36465 at time 53154972 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/z_reg[8]/TChk158_36465 at time 53154972 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/multiplier_0/a_e_reg[4]/TChk158_36465 at time 54354945 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[2]/TChk158_36465 at time 54650798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[3]/TChk158_36465 at time 54650798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[4]/TChk158_36465 at time 54650798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[5]/TChk158_36465 at time 54650798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[6]/TChk158_36465 at time 54650798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[7]/TChk158_36465 at time 54650798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[8]/TChk158_36465 at time 54650798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[9]/TChk158_36465 at time 54650798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[2]/TChk158_36465 at time 54875798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[3]/TChk158_36465 at time 54875798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[4]/TChk158_36465 at time 54875798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[5]/TChk158_36465 at time 54875798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[6]/TChk158_36465 at time 54875798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[7]/TChk158_36465 at time 54875798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[8]/TChk158_36465 at time 54875798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[9]/TChk158_36465 at time 54875798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[2]/TChk158_36465 at time 55100798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[3]/TChk158_36465 at time 55100798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[4]/TChk158_36465 at time 55100798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[5]/TChk158_36465 at time 55100798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[6]/TChk158_36465 at time 55100798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[7]/TChk158_36465 at time 55100798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[8]/TChk158_36465 at time 55100798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[9]/TChk158_36465 at time 55100798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[2]/TChk158_36465 at time 55325798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[3]/TChk158_36465 at time 55325798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[4]/TChk158_36465 at time 55325798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[5]/TChk158_36465 at time 55325798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[6]/TChk158_36465 at time 55325798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[7]/TChk158_36465 at time 55325798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[8]/TChk158_36465 at time 55325798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[9]/TChk158_36465 at time 55325798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[2]/TChk158_36465 at time 55550798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[3]/TChk158_36465 at time 55550798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[4]/TChk158_36465 at time 55550798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[5]/TChk158_36465 at time 55550798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[6]/TChk158_36465 at time 55550798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[7]/TChk158_36465 at time 55550798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[8]/TChk158_36465 at time 55550798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/adder_0/b_e_reg[9]/TChk158_36465 at time 55550798 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/z_reg[13]/TChk158_36465 at time 55967472 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/z_reg[15]/TChk158_36465 at time 55967472 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/z_reg[2]/TChk158_36465 at time 55967472 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/z_reg[30]/TChk158_36465 at time 55967472 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/z_reg[37]/TChk158_36465 at time 55967472 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
WARNING: "C:\Xilinx\Vivado\2018.3\data/verilog/src/unisims/FDRE.v" Line 158: Timing violation in scope /Main_vivado_TB/main_vivado/double_divider_newton_instance/z_reg[47]/TChk158_36465 at time 55967472 ps $width (posedge R &&& init_enable,(0:0:0),0,notifier) 
